record_number,region,residence_type,family_composition,sex,age,marital_status,student,country_of_birth,health,ethnic_group,religion,economic_activity,occupation,industry,hours_worked_per_week,approximate_social_grade
38895,S92000003,P,1,1,5,2,2,1,2,1,2,3,8,6,X,3
38914,S92000003,P,0,1,2,1,2,1,1,1,1,3,9,1,X,4
38961,S92000003,P,0,2,2,1,2,1,1,1,2,3,7,8,X,2
38982,S92000003,P,0,2,4,1,2,2,2,4,2,3,2,8,X,1
39048,S92000003,P,4,2,4,1,2,1,2,1,1,3,9,5,X,4
39073,S92000003,P,4,1,2,1,2,1,2,1,1,3,X,X,X,4
39083,S92000003,P,0,1,5,1,2,1,3,1,2,3,3,8,X,2
39114,S92000003,P,1,1,3,1,2,1,2,1,1,3,9,4,X,2
39151,S92000003,P,0,1,7,4,2,1,2,1,2,3,8,6,X,3
39216,S92000003,P,1,1,2,1,1,1,1,1,2,4,X,X,X,3
39232,S92000003,P,0,1,5,1,2,1,3,1,1,3,9,8,X,4
39309,S92000003,P,1,2,2,1,2,1,1,1,2,3,2,11,X,4
39312,S92000003,P,1,1,4,1,2,1,1,1,2,3,9,8,X,4
39323,S92000003,P,1,2,5,2,2,1,2,1,2,3,6,11,X,4
39349,S92000003,P,2,1,4,1,2,1,1,1,1,3,8,2,X,4
39364,S92000003,P,2,1,4,1,2,1,3,1,2,3,9,12,X,4
39380,S92000003,P,4,2,4,3,2,1,1,1,2,3,6,11,X,2
39386,S92000003,P,2,1,3,1,2,1,1,1,1,3,5,4,X,3
39467,S92000003,P,0,2,3,1,2,1,3,1,1,3,9,8,X,4
39485,S92000003,P,1,1,4,2,2,1,2,1,1,3,7,4,X,4
39489,S92000003,P,2,1,3,1,2,1,1,1,2,3,9,3,X,4
39505,S92000003,P,4,2,3,1,2,1,2,1,1,3,X,X,X,4
39508,S92000003,P,3,1,4,4,2,1,3,1,1,3,7,4,X,4
39518,S92000003,P,2,2,2,1,2,1,1,1,9,3,7,4,X,4
39570,S92000003,P,4,2,3,1,2,1,2,1,2,3,7,4,X,4
39577,S92000003,P,2,1,2,1,2,1,1,1,9,3,7,9,X,3
39592,S92000003,P,4,1,2,1,2,1,1,1,1,3,X,X,X,4
39609,S92000003,P,1,2,2,1,1,1,1,1,1,4,X,X,X,4
39623,S92000003,P,3,1,6,4,2,1,3,1,2,3,5,5,X,4
39628,S92000003,P,1,1,3,1,2,1,1,1,1,3,2,9,X,4
39679,S92000003,P,1,1,2,1,2,1,1,1,1,3,2,6,X,1
39783,S92000003,P,1,2,2,1,1,1,1,1,2,4,X,X,X,2
39803,S92000003,P,1,1,6,2,2,1,1,1,9,3,5,3,X,1
39805,S92000003,P,4,2,4,1,2,1,3,1,1,3,9,9,X,2
39810,S92000003,P,4,2,2,1,2,1,1,1,2,3,4,4,X,4
39812,S92000003,P,4,2,5,4,2,1,3,1,1,3,4,9,X,2
39821,S92000003,P,1,1,2,1,2,1,2,1,1,3,7,4,X,4
39900,S92000003,P,1,1,4,2,2,1,1,1,1,3,8,2,X,4
39927,S92000003,P,1,1,5,2,2,1,2,1,2,3,9,3,X,2
39938,S92000003,P,4,1,2,1,2,1,1,1,1,3,X,X,X,2
39951,S92000003,P,0,2,2,1,2,1,1,1,2,3,6,11,X,4
39969,S92000003,P,1,1,2,1,2,1,1,1,2,3,9,4,X,4
39971,S92000003,P,1,1,2,1,2,1,1,1,1,3,9,4,X,4
40001,S92000003,P,1,1,2,1,2,1,1,1,2,3,5,4,X,3
40040,S92000003,P,4,2,2,1,2,1,1,1,2,3,7,4,X,4
40041,S92000003,P,2,2,2,1,2,1,2,1,1,3,X,X,X,4
40049,S92000003,P,4,1,4,1,2,1,1,1,2,3,2,4,X,4
40080,S92000003,P,0,1,3,1,2,1,1,1,2,3,9,3,X,4
40086,S92000003,P,0,1,3,1,2,1,2,1,2,3,4,4,X,2
40088,S92000003,P,0,1,4,1,2,1,2,1,1,3,5,9,X,4
40109,S92000003,P,4,2,5,1,2,1,2,1,2,3,9,11,X,4
40135,S92000003,P,1,2,2,1,2,1,1,1,2,3,X,X,X,3
40136,S92000003,P,1,1,3,2,2,1,2,1,1,3,5,3,X,3
40214,S92000003,P,1,2,5,2,2,1,3,1,2,3,4,11,X,4
40230,S92000003,P,2,1,2,1,2,1,2,1,1,3,X,X,X,3
40288,S92000003,P,4,1,3,1,1,1,1,1,1,4,X,X,X,4
40295,S92000003,P,0,1,2,1,2,1,2,1,1,3,X,X,X,4
40327,S92000003,P,0,1,4,1,2,1,1,1,1,3,7,8,X,4
40388,S92000003,P,1,1,2,1,2,1,2,1,1,3,7,4,X,3
40438,S92000003,P,1,1,4,2,2,1,1,1,9,3,8,2,X,4
40443,S92000003,P,1,1,2,1,2,2,1,4,2,3,X,X,X,2
40491,S92000003,P,0,1,3,3,2,2,1,3,1,3,9,5,X,4
40505,S92000003,P,4,1,3,1,2,1,1,1,2,3,3,7,X,4
40523,S92000003,P,1,1,2,1,2,1,2,1,2,3,5,3,X,2
40526,S92000003,P,0,2,5,4,2,1,1,1,1,3,7,4,X,4
40530,S92000003,P,4,2,2,1,2,1,2,1,1,3,7,4,X,4
40554,S92000003,P,0,1,4,1,2,1,1,1,1,3,4,9,X,2
40566,S92000003,P,0,1,2,1,2,1,1,1,2,3,2,8,X,4
40593,S92000003,P,1,1,2,1,2,1,1,1,9,3,7,6,X,1
40628,S92000003,P,1,1,2,1,2,1,3,1,2,3,X,X,X,3
40652,S92000003,P,1,1,3,2,2,1,2,1,1,3,8,4,X,4
40654,S92000003,P,2,1,3,1,2,1,3,1,2,3,5,4,X,4
40665,S92000003,P,0,1,2,1,1,2,3,3,6,4,X,X,X,2
40717,S92000003,P,1,2,4,2,2,1,1,1,1,3,4,10,X,3
40803,S92000003,P,2,1,4,1,2,1,1,1,2,3,5,3,X,3
40808,S92000003,P,1,1,6,2,2,1,5,1,2,3,4,9,X,3
40884,S92000003,P,0,1,2,1,2,1,3,1,1,3,X,X,X,4
40928,S92000003,P,1,2,4,2,2,1,2,1,2,3,7,2,X,1
40941,S92000003,P,4,2,3,1,2,1,4,1,2,3,9,2,X,4
40943,S92000003,P,1,1,3,1,2,1,1,1,1,3,4,12,X,1
40978,S92000003,P,4,2,3,1,2,1,3,1,9,3,7,4,X,4
40982,S92000003,P,4,2,4,4,2,1,3,1,1,3,7,4,X,4
40983,S92000003,P,5,1,2,1,2,1,2,1,1,3,9,4,X,4
40984,S92000003,P,2,1,2,1,2,1,1,1,9,3,9,11,X,3
41017,S92000003,P,0,1,5,4,2,1,3,1,2,3,5,6,X,4
41040,S92000003,P,2,2,4,1,2,1,1,1,1,3,3,11,X,1
41055,S92000003,P,4,2,2,1,1,1,1,1,1,4,X,X,X,2
41099,S92000003,P,0,1,5,4,2,1,2,1,2,3,8,6,X,3
41195,S92000003,P,2,1,4,4,2,1,2,1,1,3,2,6,X,1
41223,S92000003,P,2,1,2,1,2,1,1,1,1,3,X,X,X,4
41250,S92000003,P,2,1,2,1,2,1,1,1,1,3,9,1,X,4
41252,S92000003,P,0,1,2,1,2,1,2,1,1,3,6,5,X,4
41262,S92000003,P,4,2,2,1,2,1,3,1,1,3,9,5,X,4
41289,S92000003,P,0,1,4,1,2,1,3,1,1,3,9,8,X,4
41298,S92000003,P,1,1,4,1,2,1,2,1,2,3,8,4,X,4
41312,S92000003,P,0,1,3,1,2,1,1,1,1,3,7,8,X,2
41316,S92000003,P,3,1,4,1,2,1,2,1,2,3,9,3,X,3
41356,S92000003,P,0,1,2,3,2,1,1,1,2,3,8,2,X,3
41376,S92000003,P,4,2,3,1,2,1,1,1,9,3,9,2,X,4
41386,S92000003,P,1,1,5,2,2,1,2,1,2,3,1,3,X,2
41420,S92000003,P,1,1,5,2,2,1,2,1,1,3,7,4,X,3
41428,S92000003,P,1,1,2,1,2,1,1,1,9,3,X,X,X,3
41453,S92000003,P,4,2,4,3,2,1,1,1,2,3,X,X,X,4
41457,S92000003,P,0,1,4,3,2,1,2,1,2,3,3,8,X,2
41532,S92000003,P,1,1,6,2,2,1,2,1,2,3,5,3,X,3
41577,S92000003,P,1,2,2,1,2,1,1,1,2,3,7,4,X,2
41655,S92000003,P,3,2,6,1,2,1,1,1,9,3,9,10,X,2
41666,S92000003,P,0,1,4,1,2,1,1,1,2,3,9,3,X,4
41689,S92000003,P,2,1,5,1,2,1,1,1,1,3,2,6,X,1
41690,S92000003,P,1,1,5,2,2,1,2,1,2,3,1,2,X,4
41692,S92000003,P,1,1,2,1,1,1,1,1,1,4,X,X,X,1
41725,S92000003,P,2,1,3,1,2,1,1,1,1,3,7,8,X,2
41757,S92000003,P,1,1,4,1,2,1,2,1,2,3,6,11,X,1
41782,S92000003,P,4,1,2,1,1,1,1,1,2,4,X,X,X,4
41792,S92000003,P,1,1,5,2,2,1,1,1,2,3,5,3,X,4
41798,S92000003,P,1,2,2,1,2,1,1,1,2,3,X,X,X,3
41813,S92000003,P,0,2,2,1,2,1,2,1,1,3,9,11,X,4
41819,S92000003,P,2,1,3,4,2,1,1,1,1,3,8,6,X,3
41866,S92000003,P,4,1,2,1,2,1,1,1,1,3,X,X,X,4
41874,S92000003,P,0,1,2,1,2,1,2,1,1,3,X,X,X,4
41888,S92000003,P,1,1,5,2,2,1,2,1,1,3,9,4,X,4
41889,S92000003,P,0,1,3,1,2,1,1,1,2,3,5,2,X,3
41890,S92000003,P,4,2,4,1,2,1,2,1,2,3,X,X,X,4
41901,S92000003,P,3,1,4,1,2,1,1,1,2,3,3,4,X,2
41903,S92000003,P,1,1,5,2,2,1,1,1,2,3,2,8,X,1
41914,S92000003,P,2,1,2,1,2,1,1,1,2,3,9,2,X,2
41964,S92000003,P,0,1,4,1,2,1,3,1,1,3,5,3,X,3
41972,S92000003,C,X,1,3,1,2,1,3,1,1,3,8,3,X,X
41987,S92000003,P,0,1,5,1,2,1,2,1,1,3,5,5,X,4
41993,S92000003,P,2,1,2,1,2,1,1,1,1,3,4,4,X,2
42004,S92000003,P,3,2,3,1,2,2,2,1,1,3,8,2,X,2
42042,S92000003,P,1,2,3,2,2,1,1,1,2,3,3,11,X,1
42116,S92000003,P,1,1,2,1,2,2,1,1,9,3,X,X,X,1
42121,S92000003,P,1,2,3,2,2,2,1,3,4,3,X,X,X,1
42142,S92000003,P,0,2,2,1,2,2,1,1,1,3,2,10,X,1
42162,S92000003,P,0,1,3,1,2,1,2,1,1,3,5,5,X,4
42168,S92000003,P,5,2,5,2,2,2,3,3,7,3,X,X,X,2
42202,S92000003,P,1,2,4,2,2,1,1,1,2,3,2,10,X,1
42272,S92000003,P,5,2,5,4,2,1,3,1,1,3,7,4,X,4
42300,S92000003,P,0,1,4,1,2,1,2,1,1,3,8,3,X,4
42376,S92000003,P,3,1,2,1,2,1,2,1,2,3,9,6,X,4
42401,S92000003,P,4,2,3,1,2,1,1,3,6,3,2,2,X,4
42414,S92000003,P,0,1,5,4,2,1,4,1,2,3,9,3,X,4
42438,S92000003,P,1,2,2,1,2,1,1,1,1,3,9,5,X,2
42452,S92000003,P,1,2,4,2,2,2,1,1,2,3,2,10,X,1
42479,S92000003,P,1,2,3,2,2,2,1,3,4,3,7,4,X,1
42549,S92000003,P,1,2,3,2,2,1,2,1,1,3,2,10,X,2
42594,S92000003,P,0,1,5,1,2,1,2,1,2,3,8,3,X,3
42655,S92000003,P,1,1,4,2,2,1,1,1,2,3,5,2,X,1
42667,S92000003,P,2,2,4,1,2,1,2,1,1,3,9,8,X,4
42727,S92000003,P,2,2,5,2,2,1,1,1,2,3,7,4,X,4
42754,S92000003,P,0,1,2,1,2,1,1,1,1,3,9,3,X,2
42794,S92000003,P,0,1,5,4,2,1,2,1,9,3,5,5,X,4
42834,S92000003,P,2,1,2,1,2,1,2,1,1,3,3,12,X,2
42861,S92000003,P,1,1,3,1,2,1,2,1,9,3,4,9,X,3
42875,S92000003,P,1,2,2,1,2,1,1,1,1,3,9,5,X,1
42899,S92000003,P,4,1,2,1,2,1,1,1,1,3,7,8,X,2
42908,S92000003,P,0,1,4,1,2,1,1,1,2,3,9,3,X,4
42931,S92000003,P,1,2,2,1,1,1,2,1,2,4,X,X,X,2
42939,S92000003,P,0,1,5,5,2,1,1,1,1,3,5,2,X,3
42949,S92000003,P,2,1,2,1,1,1,1,1,1,4,X,X,X,2
43024,S92000003,P,2,1,3,1,2,1,2,1,1,3,5,5,X,4
43115,S92000003,P,0,2,5,4,2,1,1,1,2,3,5,5,X,4
43130,S92000003,P,0,1,5,3,2,1,3,1,1,3,6,8,X,4
43146,S92000003,P,4,2,3,4,2,1,2,1,2,3,X,X,X,4
43173,S92000003,P,2,1,2,1,1,1,1,1,1,4,X,X,X,1
43184,S92000003,P,1,2,6,2,2,1,1,1,2,3,6,11,X,1
43199,S92000003,P,2,2,2,1,2,1,1,1,2,3,X,X,X,2
43211,S92000003,P,2,1,4,1,2,1,1,1,1,3,9,6,X,2
43222,S92000003,P,1,2,4,2,2,1,1,1,1,3,1,9,X,2
43251,S92000003,P,1,1,5,2,2,1,1,1,2,3,2,8,X,1
43288,S92000003,P,0,2,4,1,2,1,3,1,1,3,6,13,X,4
43345,S92000003,P,1,1,2,1,2,1,1,1,1,3,8,2,X,4
43353,S92000003,P,4,2,4,3,2,1,1,1,2,3,6,10,X,4
43355,S92000003,P,4,2,4,3,2,1,3,1,1,3,9,5,X,4
43358,S92000003,P,4,2,3,1,2,1,2,1,1,3,6,13,X,4
43376,S92000003,P,1,1,2,1,2,1,2,1,1,3,9,3,X,4
43393,S92000003,P,0,2,5,4,2,1,2,1,2,3,5,2,X,4
43416,S92000003,P,1,2,4,2,2,1,1,1,2,3,4,7,X,3
43430,S92000003,P,0,1,4,1,2,1,3,1,1,3,1,4,X,2
43435,S92000003,P,0,1,3,1,2,1,2,1,2,3,5,3,X,3
43454,S92000003,P,4,1,6,1,2,1,1,1,2,3,5,12,X,4
43459,S92000003,P,4,2,5,4,2,1,1,1,1,3,6,10,X,4
43469,S92000003,P,2,2,3,1,2,1,2,1,2,3,6,11,X,4
43486,S92000003,P,0,1,4,1,2,1,3,1,2,3,9,8,X,4
43529,S92000003,P,1,2,3,2,2,1,1,1,1,3,4,8,X,1
43540,S92000003,P,1,2,5,2,2,1,1,1,9,3,3,10,X,2
43550,S92000003,P,4,2,3,1,2,1,1,1,2,3,8,4,X,4
43595,S92000003,P,3,2,2,1,2,1,3,1,2,3,3,10,X,3
43603,S92000003,P,1,2,4,2,2,1,3,1,2,3,6,13,X,3
43618,S92000003,P,2,1,4,1,2,1,1,1,2,3,X,X,X,4
43632,S92000003,P,0,2,5,1,2,1,2,1,2,3,2,11,X,4
43641,S92000003,P,1,1,6,2,2,1,2,1,2,3,5,3,X,2
43664,S92000003,P,4,1,2,1,2,1,1,1,9,3,X,X,X,4
43667,S92000003,P,2,1,2,1,2,1,1,1,2,3,7,4,X,4
43672,S92000003,P,1,1,2,1,2,1,1,1,2,3,9,4,X,4
43715,S92000003,P,0,2,6,1,2,1,4,1,1,3,7,4,X,4
43721,S92000003,P,1,1,2,1,2,1,1,1,2,3,9,3,X,3
43764,S92000003,P,5,1,3,1,2,1,1,1,2,3,5,4,X,4
43854,S92000003,P,2,1,2,1,1,1,1,1,1,4,X,X,X,2
43876,S92000003,P,1,1,2,2,2,1,1,1,1,3,9,8,X,4
43879,S92000003,P,0,1,4,3,2,1,3,1,1,3,1,12,X,2
43920,S92000003,P,0,1,2,1,2,2,1,1,1,3,X,X,X,4
43963,S92000003,P,1,1,5,2,2,1,1,1,2,3,5,11,X,2
43969,S92000003,P,3,1,4,4,2,1,2,1,1,3,9,6,X,4
44088,S92000003,P,3,1,4,1,2,1,3,1,1,3,9,12,X,4
44090,S92000003,P,4,1,3,1,2,1,2,3,6,3,1,4,X,4
44109,S92000003,P,2,2,2,1,2,1,1,1,1,3,X,X,X,1
44132,S92000003,P,4,1,2,1,2,1,1,1,1,3,X,X,X,4
44203,S92000003,P,4,1,2,1,2,1,2,1,9,3,X,X,X,1
44216,S92000003,P,0,1,6,3,2,1,2,1,2,3,5,3,X,3
44237,S92000003,P,0,1,2,1,1,1,1,1,1,4,X,X,X,1
44260,S92000003,P,0,1,4,1,2,1,3,1,2,3,X,X,X,4
44277,S92000003,P,4,2,2,1,1,1,1,1,1,4,X,X,X,3
44284,S92000003,P,1,1,4,2,2,1,3,1,2,3,9,11,X,4
44318,S92000003,P,1,1,6,2,2,1,3,1,1,3,9,2,X,4
44325,S92000003,P,0,1,3,1,2,2,1,1,1,3,8,3,X,4
44329,S92000003,P,1,1,2,1,1,1,1,1,2,4,X,X,X,1
44443,S92000003,P,1,1,5,2,2,1,2,5,1,3,2,11,X,1
44451,S92000003,P,2,1,5,4,2,1,1,1,1,3,5,3,X,3
44509,S92000003,P,0,2,2,1,2,1,1,1,1,3,X,X,X,4
44510,S92000003,P,0,1,6,1,2,1,2,1,8,3,9,12,X,4
44511,S92000003,P,4,2,2,1,1,1,2,1,2,4,X,X,X,2
44527,S92000003,P,2,1,3,1,2,1,2,1,1,3,3,12,X,1
44535,S92000003,P,0,1,3,1,2,1,2,1,1,3,5,8,X,4
44565,S92000003,P,1,2,4,1,2,1,3,1,2,3,9,8,X,1
44589,S92000003,P,0,1,4,1,2,1,2,1,2,3,9,3,X,4
44650,S92000003,P,4,2,4,4,2,1,1,1,1,3,9,5,X,4
44670,S92000003,P,2,1,2,1,2,1,1,1,1,3,9,5,X,4
44686,S92000003,P,2,1,2,1,2,1,1,1,1,3,5,4,X,4
44765,S92000003,P,0,1,4,1,2,1,3,1,2,3,9,4,X,4
44806,S92000003,P,3,1,2,1,2,1,1,1,1,3,X,X,X,4
44828,S92000003,P,0,1,4,1,2,1,1,1,2,3,5,3,X,3
44860,S92000003,P,0,2,2,1,2,1,1,1,1,3,4,9,X,2
44905,S92000003,P,1,1,6,2,2,1,2,1,1,3,9,3,X,4
44926,S92000003,P,1,2,4,2,2,1,2,1,9,3,9,10,X,2
44957,S92000003,P,0,1,4,1,2,1,2,1,1,3,9,6,X,4
44986,S92000003,P,4,2,4,4,2,1,2,1,1,3,6,10,X,4
45003,S92000003,P,1,2,2,1,2,1,1,1,2,3,4,9,X,4
45029,S92000003,P,2,1,3,1,2,1,2,1,1,3,8,3,X,4
45034,S92000003,P,1,1,4,2,2,1,1,1,9,3,8,6,X,4
45039,S92000003,P,5,1,3,1,2,1,2,1,1,3,X,X,X,4
45043,S92000003,P,2,1,4,1,2,1,1,1,2,3,7,4,X,2
45070,S92000003,P,1,1,5,2,2,1,2,1,1,3,5,3,X,2
45093,S92000003,P,4,1,2,1,2,1,1,1,1,3,7,4,X,2
45117,S92000003,P,4,1,2,1,2,1,1,1,2,3,X,X,X,2
45118,S92000003,P,0,1,5,4,2,1,3,1,2,3,9,8,X,4
45120,S92000003,P,0,1,5,1,2,2,2,4,2,3,5,3,X,3
45126,S92000003,P,1,2,2,1,2,1,2,1,2,3,X,X,X,4
45148,S92000003,P,2,1,4,1,2,1,1,1,1,3,1,8,X,1
45151,S92000003,P,0,1,3,4,2,1,2,1,2,3,6,5,X,4
45199,S92000003,P,0,1,3,1,2,1,2,1,2,3,7,4,X,2
45206,S92000003,P,2,2,4,1,2,2,1,1,1,3,2,10,X,1
45226,S92000003,P,2,2,5,1,2,1,1,1,2,3,9,4,X,4
45236,S92000003,P,0,1,4,1,2,1,2,1,1,3,8,2,X,3
45267,S92000003,P,4,2,3,1,2,2,1,1,2,3,9,9,X,4
45302,S92000003,P,1,1,2,1,2,1,1,1,2,3,X,X,X,3
45318,S92000003,P,1,2,4,2,2,1,2,1,1,3,6,2,X,4
45355,S92000003,P,0,1,6,4,2,1,2,1,9,3,3,11,X,2
45356,S92000003,P,1,1,6,2,2,1,2,1,1,3,7,4,X,2
45409,S92000003,P,4,2,2,1,2,1,1,1,9,3,X,X,X,3
45413,S92000003,P,0,2,6,4,2,1,2,1,1,3,4,9,X,2
45432,S92000003,P,2,2,4,1,2,1,2,1,2,3,7,4,X,4
45435,S92000003,P,1,2,5,2,2,1,1,1,9,3,7,4,X,2
45466,S92000003,P,1,2,4,2,2,1,2,1,2,3,7,4,X,4
45508,S92000003,P,2,2,2,1,2,1,1,1,2,3,6,13,X,4
45519,S92000003,P,1,1,6,2,2,1,2,1,2,3,5,3,X,4
45550,S92000003,P,4,2,2,1,1,1,1,1,9,4,X,X,X,4
45551,S92000003,P,2,1,2,1,2,1,1,1,2,3,5,2,X,4
45554,S92000003,P,4,2,3,1,2,1,2,1,2,3,9,2,X,4
45556,S92000003,P,0,1,3,1,2,1,2,1,2,3,9,3,X,4
45608,S92000003,P,1,2,2,1,1,1,2,1,1,4,X,X,X,3
45636,S92000003,P,3,1,4,1,2,1,2,1,2,3,3,4,X,2
45654,S92000003,P,1,2,5,2,2,1,2,1,2,3,4,3,X,1
45661,S92000003,P,4,1,5,1,2,1,1,1,2,3,5,3,X,2
45683,S92000003,P,1,1,6,2,2,1,2,1,2,3,4,2,X,2
45717,S92000003,P,2,1,3,1,2,1,2,1,1,3,9,5,X,4
45737,S92000003,P,4,1,5,1,2,1,5,1,2,3,X,X,X,4
45746,S92000003,P,4,1,2,1,2,1,2,1,1,3,X,X,X,2
45747,S92000003,P,2,2,2,1,2,1,1,1,1,3,4,5,X,4
45781,S92000003,P,1,1,2,1,1,1,1,1,1,4,X,X,X,3
45806,S92000003,P,0,1,4,1,2,2,2,1,1,3,5,3,X,3
45809,S92000003,P,1,1,6,1,2,1,3,1,2,3,8,2,X,2
45824,S92000003,P,1,2,2,2,2,2,1,1,2,3,9,2,X,4
45835,S92000003,P,1,1,2,1,2,1,1,1,1,3,X,X,X,1
45859,S92000003,P,0,2,2,1,2,1,1,1,1,3,7,4,X,4
45880,S92000003,P,4,1,3,1,2,1,2,1,9,3,2,9,X,4
45924,S92000003,P,0,1,5,1,2,1,2,1,2,3,9,2,X,4
45954,S92000003,P,2,1,4,1,2,2,1,1,2,3,8,2,X,2
45995,S92000003,P,1,1,3,2,2,1,2,1,2,3,5,3,X,2
45998,S92000003,P,2,1,3,1,2,1,2,1,1,3,3,8,X,2
46000,S92000003,P,1,1,6,2,2,1,3,1,2,3,8,3,X,4
46029,S92000003,P,4,1,2,1,2,1,1,1,2,3,9,2,X,2
46033,S92000003,P,1,1,3,1,2,1,1,1,2,3,5,3,X,1
46047,S92000003,P,1,1,5,2,2,1,1,3,7,3,7,4,X,4
46094,S92000003,C,X,2,2,1,1,2,1,3,1,4,X,X,X,X
46100,S92000003,P,0,1,4,4,2,1,3,1,2,3,5,3,X,3
46129,S92000003,P,4,1,4,1,2,1,1,1,2,3,5,2,X,4
46154,S92000003,P,1,2,5,2,2,1,2,1,2,3,7,4,X,4
46163,S92000003,P,1,1,2,1,2,1,1,1,2,3,3,11,X,4
46191,S92000003,P,4,1,5,1,2,1,2,1,2,3,5,3,X,4
46205,S92000003,P,0,1,2,1,2,1,1,1,1,3,9,8,X,4
46217,S92000003,P,1,1,6,2,2,1,1,1,2,3,3,2,X,2
46308,S92000003,P,4,2,2,1,2,1,2,1,1,3,4,9,X,2
46324,S92000003,P,5,2,5,1,2,1,3,1,2,3,6,6,X,4
46352,S92000003,P,1,1,2,1,2,1,2,1,1,3,9,3,X,2
46363,S92000003,P,2,2,3,1,2,1,3,1,1,3,7,4,X,3
46384,S92000003,P,0,1,2,1,2,2,1,1,1,3,9,5,X,4
46389,S92000003,P,0,1,5,4,2,1,3,1,1,3,5,6,X,3
46396,S92000003,P,0,1,4,1,2,1,1,1,1,3,5,3,X,3
46401,S92000003,P,0,1,3,1,2,1,2,1,1,3,9,5,X,4
46406,S92000003,P,4,2,3,1,2,1,4,1,2,3,9,11,X,4
46418,S92000003,P,2,2,3,1,2,1,2,1,1,3,6,11,X,3
46458,S92000003,P,1,2,2,1,2,1,1,1,2,3,6,10,X,3
46496,S92000003,P,1,1,2,1,2,1,2,1,1,3,9,8,X,1
46520,S92000003,P,1,1,6,2,2,1,3,1,9,3,2,3,X,2
46564,S92000003,P,2,1,4,2,2,1,1,1,9,3,6,13,X,1
46570,S92000003,P,1,1,6,2,2,1,3,1,2,3,1,6,X,1
46598,S92000003,P,4,1,2,1,2,1,1,1,2,3,X,X,X,2
46608,S92000003,P,1,1,6,2,2,1,3,1,1,3,3,2,X,3
46649,S92000003,P,2,2,2,1,2,1,1,1,1,3,7,4,X,4
46651,S92000003,P,1,1,3,2,2,1,1,1,2,3,8,3,X,3
46690,S92000003,P,4,1,2,1,2,1,1,1,2,3,9,4,X,4
46694,S92000003,P,0,2,2,1,2,1,1,1,2,3,7,4,X,2
46799,S92000003,P,4,1,2,1,1,1,1,1,1,4,X,X,X,2
46826,S92000003,P,1,1,4,2,2,2,2,5,1,3,2,6,X,1
46838,S92000003,P,1,2,2,1,2,1,1,1,1,3,X,X,X,4
46870,S92000003,P,4,1,3,1,2,1,1,1,2,3,8,2,X,4
46873,S92000003,P,1,2,5,2,2,1,1,1,2,3,2,10,X,2
46881,S92000003,P,1,1,2,1,1,1,1,1,1,4,X,X,X,2
46891,S92000003,P,5,1,2,1,2,1,2,1,2,3,8,2,X,4
46916,S92000003,P,0,1,5,1,2,1,2,1,2,3,5,8,X,4
46935,S92000003,P,1,1,3,1,2,1,2,1,1,3,X,X,X,3
46942,S92000003,P,0,2,2,1,2,1,2,1,1,3,X,X,X,4
46963,S92000003,P,4,2,2,1,2,1,2,1,1,3,8,2,X,4
47054,S92000003,P,4,2,2,1,2,1,2,1,1,3,5,5,X,4
47097,S92000003,P,0,1,3,1,2,1,2,1,1,3,X,X,X,4
47104,S92000003,P,4,2,5,3,2,1,1,1,1,3,9,8,X,4
47185,S92000003,P,1,2,3,2,2,1,1,1,2,3,9,10,X,2
47193,S92000003,P,3,1,4,4,2,1,2,1,1,3,5,8,X,4
47213,S92000003,P,4,1,2,5,2,1,2,1,2,3,X,X,X,4
47249,S92000003,P,0,1,2,1,2,1,2,1,2,3,X,X,X,4
47252,S92000003,P,4,2,4,1,2,1,4,1,1,3,X,X,X,4
47322,S92000003,P,0,1,4,1,2,1,1,1,2,3,X,X,X,3
47351,S92000003,P,1,1,6,2,2,1,3,1,2,3,8,2,X,4
47368,S92000003,P,0,2,6,5,2,1,1,1,2,3,X,X,X,4
47376,S92000003,P,1,2,3,2,2,1,1,1,2,3,3,4,X,2
47381,S92000003,P,4,1,2,1,2,1,1,1,2,3,X,X,X,4
47385,S92000003,P,4,2,4,1,2,1,2,1,2,3,2,11,X,2
47395,S92000003,P,4,1,2,1,2,1,1,1,2,3,X,X,X,4
47419,S92000003,P,0,1,4,1,2,1,1,1,2,3,5,3,X,3
47435,S92000003,P,4,2,2,1,2,1,1,1,1,3,X,X,X,4
47462,S92000003,P,0,2,5,1,2,1,1,1,2,3,4,9,X,2
47480,S92000003,P,4,1,4,1,2,1,2,1,1,3,6,8,X,1
47503,S92000003,P,1,1,2,1,2,1,2,1,1,3,5,3,X,1
47545,S92000003,P,1,2,5,2,2,1,2,1,1,3,7,4,X,3
47557,S92000003,P,2,1,2,1,2,1,2,1,1,3,9,3,X,2
47562,S92000003,P,1,1,2,1,2,1,1,1,1,3,4,5,X,2
47604,S92000003,P,4,1,2,1,2,1,2,1,1,3,7,4,X,4
47612,S92000003,P,4,2,3,1,2,1,2,1,2,3,7,4,X,4
47629,S92000003,P,0,1,2,1,2,2,1,1,2,3,4,8,X,3
47635,S92000003,P,1,1,4,2,2,1,2,3,6,3,8,11,X,3
47649,S92000003,P,1,1,5,2,2,1,2,1,1,3,5,13,X,3
47690,S92000003,P,4,2,5,4,2,1,3,1,6,3,6,11,X,4
47731,S92000003,P,1,1,2,1,1,1,2,1,2,4,X,X,X,2
47762,S92000003,P,2,1,5,2,2,2,3,4,2,3,5,4,X,3
