record_number,region,residence_type,family_composition,sex,age,marital_status,student,country_of_birth,health,ethnic_group,religion,economic_activity,occupation,industry,hours_worked_per_week,approximate_social_grade
49773,S92000003,P,1,1,2,1,2,1,1,1,2,1,5,4,3,4
49774,S92000003,P,2,2,2,1,2,1,1,1,2,1,6,11,3,3
49775,S92000003,P,0,1,3,1,2,1,1,1,2,9,4,4,X,2
49776,S92000003,P,1,1,5,2,2,2,2,1,1,1,7,4,3,4
49777,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
49778,S92000003,P,1,1,1,1,2,1,1,1,2,X,X,X,X,X
49779,S92000003,P,2,1,3,1,2,2,2,1,1,2,5,1,3,3
49780,S92000003,P,1,1,2,1,2,1,1,1,2,1,5,3,3,3
49781,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
49782,S92000003,P,3,1,1,1,2,1,1,1,9,X,X,X,X,X
49783,S92000003,P,1,1,1,1,2,1,1,1,9,X,X,X,X,X
49784,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
49785,S92000003,P,2,1,6,4,2,1,3,1,2,5,4,9,X,2
49786,S92000003,P,2,1,3,1,2,1,1,1,2,1,3,9,3,2
49787,S92000003,P,1,1,4,2,2,1,1,1,2,1,3,9,3,2
49788,S92000003,P,1,1,3,2,2,1,1,1,2,2,5,3,3,3
49789,S92000003,P,1,1,5,2,2,1,2,1,1,1,8,2,3,3
49790,S92000003,P,0,2,6,4,2,1,2,1,2,5,6,11,X,4
49791,S92000003,P,1,2,3,2,2,1,1,1,2,1,4,3,2,1
49792,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
49793,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
49794,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
49795,S92000003,P,1,1,3,2,2,1,1,1,2,2,5,3,3,3
49796,S92000003,P,1,1,8,2,2,1,3,1,2,5,2,10,X,1
49797,S92000003,P,1,2,3,2,2,1,2,1,1,2,3,13,2,3
49798,S92000003,C,X,2,8,5,2,1,4,1,2,5,5,5,X,X
49799,S92000003,P,2,1,3,1,2,1,3,1,1,1,8,6,3,3
49800,S92000003,P,0,2,2,1,2,1,1,1,1,1,6,13,2,3
49801,S92000003,P,2,2,5,4,2,2,2,1,2,1,6,11,3,3
49802,S92000003,P,2,2,6,4,2,1,3,1,2,1,6,11,2,3
49803,S92000003,P,0,1,8,1,2,2,3,1,2,5,9,1,X,4
49804,S92000003,P,1,1,6,2,2,1,2,1,1,2,5,2,4,3
49805,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
49806,S92000003,P,1,1,6,2,2,1,1,1,1,1,8,8,3,3
49807,S92000003,P,2,1,1,1,1,1,1,1,9,X,X,X,X,X
49808,S92000003,P,0,1,5,4,2,1,5,1,1,8,5,4,X,3
49809,S92000003,P,0,2,7,5,2,1,2,1,2,5,4,11,X,2
49810,S92000003,P,1,2,5,2,2,1,2,1,2,1,1,11,3,4
49811,S92000003,P,1,2,2,1,2,1,2,1,9,9,X,X,X,1
49812,S92000003,P,1,1,3,2,2,2,1,1,1,1,2,3,4,1
49813,S92000003,P,1,1,8,2,2,1,3,1,2,5,1,2,X,4
49814,S92000003,P,5,2,8,1,2,1,2,1,1,5,5,3,X,3
49815,S92000003,P,1,1,7,2,2,1,2,1,2,5,9,12,X,4
49816,S92000003,P,1,1,6,2,2,1,2,1,2,1,9,1,3,4
49817,S92000003,P,1,1,1,1,2,1,1,1,2,X,X,X,X,X
49818,S92000003,P,1,1,6,2,2,1,2,1,9,5,9,3,X,4
49819,S92000003,P,0,2,5,4,2,2,1,1,1,1,3,5,4,2
49820,S92000003,P,1,2,1,1,2,1,1,1,1,X,X,X,X,X
49821,S92000003,P,1,1,4,2,2,1,1,1,1,1,5,2,3,3
49822,S92000003,P,2,1,4,1,2,1,1,1,1,2,5,3,3,3
49823,S92000003,P,1,1,3,2,2,1,1,1,1,1,7,4,3,3
49824,S92000003,P,1,1,6,2,2,1,2,1,1,2,5,12,2,1
49825,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
49826,S92000003,P,1,1,3,1,2,1,2,1,2,1,5,3,3,3
49827,S92000003,P,1,1,2,1,2,1,1,1,2,1,5,3,3,1
49828,S92000003,P,2,2,5,4,2,1,2,1,2,1,7,8,2,3
49829,S92000003,P,1,1,6,2,2,1,3,1,2,2,5,1,4,3
49830,S92000003,P,0,2,8,4,2,1,2,1,2,6,2,11,X,2
49831,S92000003,P,2,2,2,1,2,1,1,1,2,1,7,8,3,2
49832,S92000003,P,0,2,7,5,2,1,1,1,2,5,2,10,X,1
49833,S92000003,P,1,2,4,2,2,1,1,1,2,7,2,2,X,1
49834,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
49835,S92000003,P,1,1,6,2,2,1,5,1,2,8,3,4,X,1
49836,S92000003,P,1,2,5,2,2,1,1,1,9,1,3,10,2,1
49837,S92000003,P,1,1,7,2,2,1,2,1,2,5,3,8,X,4
49838,S92000003,P,1,1,7,2,2,1,1,1,2,5,4,2,X,2
49839,S92000003,P,1,2,7,2,2,1,2,1,2,2,5,1,3,3
49840,S92000003,P,1,1,5,2,2,1,1,1,2,1,1,2,3,1
49841,S92000003,P,1,1,7,2,2,1,3,1,2,5,3,9,X,2
49842,S92000003,P,4,1,2,1,2,1,2,1,2,9,X,X,X,2
49843,S92000003,P,0,1,7,5,2,1,1,1,1,5,5,8,X,3
49844,S92000003,P,1,1,1,1,1,1,2,1,9,X,X,X,X,X
49845,S92000003,P,1,2,3,2,2,1,1,1,2,1,6,11,2,3
49846,S92000003,P,1,2,7,2,2,1,4,1,2,7,7,4,X,4
49847,S92000003,P,1,1,4,2,2,1,2,1,2,1,5,6,3,3
49848,S92000003,P,0,2,7,5,2,1,2,1,2,5,9,4,X,4
49849,S92000003,P,2,1,4,1,2,1,2,1,1,1,5,3,3,3
49850,S92000003,P,2,1,1,1,1,1,2,1,1,X,X,X,X,X
49851,S92000003,P,2,1,1,1,1,1,1,1,1,X,X,X,X,X
49852,S92000003,P,1,1,5,2,2,1,1,1,1,1,3,11,3,2
49853,S92000003,P,5,2,4,1,2,1,2,1,1,1,2,6,4,1
49854,S92000003,P,2,2,5,2,2,1,1,1,2,1,4,9,3,2
49855,S92000003,P,1,2,2,1,1,1,2,1,2,4,7,4,2,2
49856,S92000003,P,1,2,4,2,2,1,1,1,2,1,7,2,3,2
49857,S92000003,P,0,1,5,5,2,1,5,1,9,8,7,4,X,4
49858,S92000003,P,0,2,7,3,2,1,4,1,2,8,5,5,X,3
49859,S92000003,P,1,1,6,2,2,1,3,1,2,2,2,10,2,1
49860,S92000003,P,1,1,3,2,2,2,1,3,2,1,7,4,2,2
49861,S92000003,P,0,2,3,1,2,1,2,1,2,1,3,11,3,1
49862,S92000003,P,4,2,5,4,2,1,3,1,1,1,8,2,3,4
49863,S92000003,P,0,2,7,5,2,1,2,1,2,5,7,4,X,4
49864,S92000003,P,1,1,2,1,2,2,1,1,2,1,9,2,3,4
49865,S92000003,P,0,1,4,3,2,1,1,1,2,1,8,6,3,3
49866,S92000003,P,1,2,7,2,2,1,4,1,9,5,6,11,X,4
49867,S92000003,P,0,2,3,1,2,1,3,1,1,8,4,11,X,2
49868,S92000003,P,0,2,8,5,2,1,2,1,2,5,4,2,X,2
49869,S92000003,P,2,2,7,4,2,1,2,1,9,5,4,13,X,4
49870,S92000003,P,2,2,4,1,2,1,1,1,2,1,3,9,3,1
49871,S92000003,P,1,2,8,2,2,1,2,1,2,5,2,10,X,2
49872,S92000003,P,1,2,6,2,2,1,2,1,2,5,8,2,X,4
49873,S92000003,P,1,2,8,2,2,1,3,1,2,5,7,1,X,4
49874,S92000003,P,1,2,5,2,2,1,1,1,2,1,3,10,2,3
49875,S92000003,P,1,1,4,2,2,1,1,1,9,1,3,9,3,2
49876,S92000003,P,1,1,3,1,2,1,1,1,1,9,X,X,X,1
49877,S92000003,P,1,2,6,2,2,1,1,1,2,1,4,11,3,2
49878,S92000003,P,1,1,5,2,2,1,1,1,2,2,2,8,3,1
49879,S92000003,P,1,1,8,2,2,1,3,1,2,5,2,8,X,1
49880,S92000003,P,2,1,1,1,2,1,1,1,1,X,X,X,X,X
49881,S92000003,P,2,1,1,1,2,1,2,1,2,X,X,X,X,X
49882,S92000003,P,4,1,1,1,1,1,1,1,2,X,X,X,X,X
49883,S92000003,P,2,2,3,1,2,1,2,1,1,1,6,8,3,2
49884,S92000003,P,2,1,2,1,2,1,1,1,2,1,4,7,3,2
49885,S92000003,P,0,1,2,1,2,2,1,1,1,1,7,6,3,2
49886,S92000003,P,1,2,5,2,2,1,2,1,9,1,3,8,3,2
49887,S92000003,P,0,1,4,1,2,1,3,1,1,1,2,2,3,1
49888,S92000003,P,1,2,5,2,2,1,1,1,2,1,6,6,2,2
49889,S92000003,P,1,2,6,2,2,1,2,1,2,2,2,11,2,2
49890,S92000003,P,2,1,6,5,1,1,1,1,2,4,5,3,3,1
49891,S92000003,P,1,2,6,2,2,1,2,1,2,2,6,11,4,2
49892,S92000003,C,X,2,8,5,2,1,3,1,2,5,1,5,X,X
49893,S92000003,P,1,1,4,2,2,1,1,1,1,2,2,8,4,1
49894,S92000003,P,1,1,7,2,2,1,2,1,2,2,1,8,4,1
49895,S92000003,P,1,2,7,2,2,2,1,1,2,2,2,9,1,1
49896,S92000003,P,1,1,5,2,2,1,3,1,2,1,5,2,3,3
49897,S92000003,C,X,2,8,1,2,1,3,1,2,5,7,4,X,X
49898,S92000003,P,0,2,8,1,2,1,4,1,2,5,8,2,X,4
49899,S92000003,P,1,2,3,2,2,1,2,1,2,1,6,11,2,2
49900,S92000003,P,4,1,2,1,2,1,1,1,1,1,9,4,1,1
49901,S92000003,P,0,1,6,3,2,1,4,1,2,2,1,6,4,2
49902,S92000003,P,1,1,8,2,2,1,2,1,2,5,2,2,X,1
49903,S92000003,P,0,2,3,1,2,1,2,1,2,1,6,11,3,2
49904,S92000003,P,1,2,5,2,2,1,1,1,2,1,2,10,4,2
49905,S92000003,P,1,2,6,2,2,1,1,1,2,5,2,10,X,3
49906,S92000003,P,4,1,2,1,2,1,1,1,2,6,X,X,X,1
49907,S92000003,P,2,2,3,1,2,1,1,1,1,1,7,13,3,3
49908,S92000003,P,4,2,4,1,2,1,2,1,1,7,1,4,X,2
49909,S92000003,P,2,1,3,1,2,1,2,1,1,1,5,3,3,3
49910,S92000003,P,1,2,2,1,1,1,2,1,2,4,4,9,3,4
49911,S92000003,P,0,2,5,1,2,1,2,1,2,9,X,X,X,2
49912,S92000003,P,1,2,6,2,2,1,3,1,2,5,6,6,X,2
49913,S92000003,P,0,2,8,4,2,1,2,1,2,5,4,11,X,2
49914,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
49915,S92000003,P,1,1,3,2,2,2,1,1,2,1,8,4,3,4
49916,S92000003,P,1,1,2,1,2,1,1,1,2,1,9,3,4,3
49917,S92000003,P,1,2,7,2,2,1,1,1,1,5,2,3,X,4
49918,S92000003,P,3,1,4,4,2,1,1,1,2,1,7,2,3,2
49919,S92000003,P,0,1,4,4,2,1,1,1,1,2,5,5,3,3
49920,S92000003,P,1,2,6,2,2,1,2,1,2,1,9,11,2,3
49921,S92000003,P,2,2,2,1,2,1,1,1,1,1,6,13,2,3
49922,S92000003,P,4,2,5,4,2,1,2,1,2,1,4,9,2,2
49923,S92000003,P,4,1,2,1,2,1,1,1,2,1,3,9,3,4
49924,S92000003,P,1,2,4,2,2,1,1,1,1,1,4,10,2,4
49925,S92000003,P,1,2,7,2,2,1,4,1,2,5,6,8,X,3
49926,S92000003,P,1,1,7,2,2,1,2,1,1,5,5,3,X,3
49927,S92000003,P,3,2,2,1,2,1,1,1,1,9,9,4,X,4
49928,S92000003,P,1,2,1,1,2,1,1,1,1,X,X,X,X,X
49929,S92000003,P,1,1,7,2,2,1,4,1,2,5,8,2,X,4
49930,S92000003,P,1,1,6,2,2,1,2,1,2,2,8,6,3,2
49931,S92000003,P,0,1,4,2,2,1,1,1,1,1,6,8,2,3
49932,S92000003,P,1,1,2,1,2,1,2,1,2,1,8,4,2,3
49933,S92000003,P,1,2,1,1,2,1,1,1,2,X,X,X,X,X
49934,S92000003,P,1,2,3,2,2,1,1,1,2,1,9,6,2,2
49935,S92000003,P,2,2,3,1,2,1,1,1,1,7,9,5,X,4
49936,S92000003,P,4,2,1,1,2,1,1,1,1,X,X,X,X,X
49937,S92000003,P,2,2,4,1,2,1,1,1,1,2,7,7,2,4
49938,S92000003,P,1,2,4,2,2,1,1,1,2,1,4,7,2,4
49939,S92000003,P,1,2,5,2,2,1,3,1,2,8,8,2,X,2
49940,S92000003,P,0,2,7,5,2,1,2,1,2,5,8,2,X,4
49941,S92000003,P,2,1,4,1,2,1,1,1,2,1,3,9,3,2
49942,S92000003,P,1,2,4,2,2,1,1,1,1,7,4,2,X,2
49943,S92000003,P,1,1,3,2,2,1,1,1,1,2,1,8,3,2
49944,S92000003,P,1,2,4,2,2,1,2,1,2,1,2,11,3,2
49945,S92000003,P,2,2,3,1,2,1,1,1,2,1,4,9,3,2
49946,S92000003,P,0,1,8,3,2,1,4,1,2,8,5,3,X,3
49947,S92000003,P,0,1,5,4,2,1,2,1,2,2,8,6,2,4
49948,S92000003,P,0,2,3,1,2,1,1,1,2,1,9,2,3,4
49949,S92000003,P,0,1,8,5,2,1,4,1,2,5,5,2,X,3
49950,S92000003,P,1,1,5,2,2,1,2,1,2,1,8,2,3,4
49951,S92000003,P,4,2,2,1,1,1,1,1,2,4,4,9,3,4
49952,S92000003,P,1,2,8,2,2,2,3,1,2,5,9,10,X,2
49953,S92000003,P,1,1,8,2,2,1,3,1,2,9,1,4,X,2
49954,S92000003,P,4,1,3,1,2,1,2,1,1,1,7,8,3,2
49955,S92000003,P,4,2,3,1,2,1,3,1,1,7,8,2,X,4
49956,S92000003,P,1,1,6,2,2,1,3,1,1,5,9,6,X,4
49957,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
49958,S92000003,P,1,1,6,2,2,1,4,1,2,8,3,2,X,2
49959,S92000003,P,1,1,6,2,2,1,1,1,2,1,2,3,3,2
49960,S92000003,P,0,2,5,4,2,1,1,1,2,1,2,7,2,1
49961,S92000003,P,1,1,5,2,2,1,1,1,2,1,4,9,3,2
49962,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
49963,S92000003,P,0,2,7,1,2,1,3,1,2,5,4,11,X,2
49964,S92000003,P,0,2,6,4,2,1,1,1,2,1,4,9,3,2
49965,S92000003,P,0,1,2,1,2,1,1,1,9,1,5,3,3,3
49966,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
49967,S92000003,P,2,1,3,1,2,2,1,4,2,1,2,11,3,2
49968,S92000003,P,1,1,6,2,2,2,2,1,2,1,9,9,3,3
49969,S92000003,P,1,2,4,2,2,1,2,1,2,1,9,8,3,3
49970,S92000003,P,0,2,7,1,2,1,3,1,2,8,X,X,X,4
49971,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
49972,S92000003,P,0,2,7,4,2,1,1,1,2,5,2,9,X,2
49973,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
49974,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
49975,S92000003,P,1,2,1,1,2,1,1,1,2,X,X,X,X,X
49976,S92000003,P,2,2,1,1,2,1,1,1,2,X,X,X,X,X
49977,S92000003,P,1,2,1,1,1,1,2,1,2,X,X,X,X,X
49978,S92000003,P,1,2,5,2,2,1,1,1,2,1,2,10,2,3
49979,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
49980,S92000003,P,4,1,1,1,1,1,1,1,2,X,X,X,X,X
49981,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
49982,S92000003,P,1,1,6,2,2,1,2,1,9,1,5,2,3,3
49983,S92000003,P,4,2,4,1,2,1,2,1,1,1,1,4,2,1
49984,S92000003,P,2,2,4,1,2,1,2,1,2,1,8,4,3,4
49985,S92000003,P,1,1,5,2,2,2,2,3,2,9,8,6,X,2
49986,S92000003,P,1,2,2,1,1,1,1,1,2,4,7,4,1,2
49987,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
49988,S92000003,P,2,1,2,1,2,1,1,1,1,1,9,4,3,4
49989,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
49990,S92000003,P,1,2,5,2,2,1,2,1,2,7,8,2,X,3
49991,S92000003,P,2,2,3,1,1,1,1,1,1,4,6,11,3,1
49992,S92000003,P,1,2,5,2,2,1,4,1,2,8,5,2,X,1
49993,S92000003,P,4,2,5,3,2,1,2,1,1,1,9,2,3,4
49994,S92000003,P,1,1,6,2,2,1,2,1,2,1,7,4,2,4
49995,S92000003,P,0,1,5,1,2,1,4,1,1,8,X,X,X,4
49996,S92000003,P,0,2,4,1,2,1,1,1,9,1,4,7,3,2
49997,S92000003,P,1,1,5,2,2,1,4,1,9,1,2,6,3,1
49998,S92000003,P,1,2,4,2,2,1,1,1,2,2,3,7,3,1
49999,S92000003,P,4,1,1,1,1,1,1,1,2,X,X,X,X,X
50000,S92000003,P,1,1,3,1,1,1,1,1,2,4,3,8,3,2
50001,S92000003,P,4,1,1,1,1,1,1,1,2,X,X,X,X,X
50002,S92000003,P,1,1,7,2,2,1,4,1,2,5,9,3,X,4
50003,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
50004,S92000003,P,2,2,1,1,1,1,1,1,1,X,X,X,X,X
50005,S92000003,P,4,2,3,1,2,1,2,1,2,1,6,8,2,3
50006,S92000003,P,1,1,1,1,2,1,1,1,2,X,X,X,X,X
50007,S92000003,P,0,1,8,5,2,1,4,1,2,5,5,2,X,3
50008,S92000003,P,2,1,3,1,2,1,1,1,1,1,9,4,3,4
50009,S92000003,P,1,2,4,2,2,1,1,1,2,1,4,8,3,2
50010,S92000003,P,4,2,6,4,2,1,4,1,2,8,9,11,X,4
50011,S92000003,P,1,1,4,2,2,1,2,1,2,1,1,2,3,2
50012,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
50013,S92000003,P,1,1,1,1,2,1,1,1,2,X,X,X,X,X
50014,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
50015,S92000003,P,4,2,4,4,2,1,2,1,1,1,2,11,3,2
50016,S92000003,P,0,2,4,1,2,1,3,1,1,1,4,2,4,2
50017,S92000003,P,1,1,6,2,2,1,1,1,2,1,5,3,4,3
50018,S92000003,P,4,1,1,1,2,1,1,1,9,X,X,X,X,X
50019,S92000003,P,1,1,5,2,2,1,1,1,9,1,8,6,3,3
50020,S92000003,P,3,1,1,1,1,1,1,1,2,X,X,X,X,X
50021,S92000003,P,1,1,7,2,2,1,3,1,2,5,5,6,X,4
50022,S92000003,P,1,1,7,2,2,1,2,1,2,5,5,3,X,3
50023,S92000003,P,0,1,7,4,2,1,2,1,2,5,2,10,X,1
50024,S92000003,P,1,1,5,2,2,1,1,1,2,1,1,2,3,2
50025,S92000003,P,0,1,8,5,2,1,4,1,1,1,8,2,4,2
50026,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
50027,S92000003,P,1,2,5,2,2,1,1,1,9,2,3,8,2,1
50028,S92000003,P,1,2,1,1,2,1,1,1,1,X,X,X,X,X
50029,S92000003,P,3,1,8,5,2,1,4,1,2,5,8,6,X,3
50030,S92000003,P,1,2,1,1,1,1,3,1,1,X,X,X,X,X
50031,S92000003,P,1,1,4,2,2,1,1,1,1,1,3,2,3,2
50032,S92000003,P,1,2,5,2,2,1,1,1,2,1,4,2,2,2
50033,S92000003,P,1,1,4,2,2,1,3,1,2,2,5,3,4,3
50034,S92000003,P,3,1,1,1,2,1,1,1,2,X,X,X,X,X
50035,S92000003,P,4,2,1,1,2,1,1,1,2,X,X,X,X,X
50036,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
50037,S92000003,P,1,2,4,1,2,1,3,1,2,1,8,2,3,3
50038,S92000003,P,1,1,2,1,2,1,1,1,2,1,1,4,3,3
50039,S92000003,C,X,1,6,1,2,1,3,1,1,8,X,X,X,X
50040,S92000003,P,1,1,5,2,2,1,1,1,2,1,1,2,3,1
50041,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
50042,S92000003,P,1,2,4,2,2,1,1,1,2,1,2,11,3,2
50043,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
50044,S92000003,P,1,1,4,2,2,1,1,1,1,1,8,2,3,3
50045,S92000003,P,0,2,6,5,2,1,1,1,1,1,4,8,2,2
50046,S92000003,P,1,1,2,1,1,1,1,1,2,4,5,4,3,2
50047,S92000003,P,1,2,5,2,2,1,1,1,2,1,2,10,3,2
50048,S92000003,P,1,2,7,2,2,1,4,1,2,5,6,11,X,3
50049,S92000003,P,2,2,5,4,2,1,1,1,2,1,2,7,3,3
50050,S92000003,P,0,2,4,1,2,1,2,1,9,1,2,2,4,1
50051,S92000003,P,1,1,5,2,2,1,3,1,2,8,5,3,X,3
50052,S92000003,P,1,1,4,2,2,1,1,1,2,1,9,12,3,3
50053,S92000003,C,X,2,8,5,2,1,4,1,9,5,5,11,X,X
50054,S92000003,P,1,1,6,2,2,1,2,1,9,1,4,10,2,1
50055,S92000003,C,X,2,8,5,2,1,3,1,2,5,4,6,X,X
50056,S92000003,P,1,1,2,1,2,1,1,1,1,1,7,8,3,2
50057,S92000003,P,1,1,5,2,2,1,1,1,2,1,4,9,3,2
50058,S92000003,P,1,1,3,2,2,1,2,5,7,1,1,5,3,1
50059,S92000003,P,2,1,1,1,2,1,1,1,1,X,X,X,X,X
50060,S92000003,P,1,2,3,1,2,1,1,1,2,1,3,13,3,3
50061,S92000003,P,1,1,4,2,2,1,1,1,9,1,1,2,3,2
50062,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
50063,S92000003,P,1,2,6,2,2,1,3,1,2,1,6,11,3,2
50064,S92000003,P,0,2,4,1,2,1,2,1,1,1,7,2,4,2
50065,S92000003,P,1,1,5,2,2,1,1,1,1,1,8,2,3,4
50066,S92000003,P,1,2,4,2,2,1,1,1,2,1,1,11,3,2
50067,S92000003,P,1,2,1,1,1,2,1,5,2,X,X,X,X,X
50068,S92000003,P,1,1,3,1,2,1,1,1,1,1,5,4,3,4
50069,S92000003,P,3,1,5,5,2,1,1,1,1,2,5,8,4,3
50070,S92000003,P,4,2,5,4,2,1,1,1,2,1,4,3,3,2
50071,S92000003,P,1,1,6,2,2,1,1,1,2,1,8,2,3,3
50072,S92000003,P,4,2,4,1,2,1,2,1,1,1,4,11,3,2
50073,S92000003,P,2,1,4,4,2,1,1,1,2,1,3,13,3,1
50074,S92000003,P,0,2,8,5,2,1,3,1,2,5,6,12,X,4
50075,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
50076,S92000003,P,1,1,1,1,1,1,3,3,6,X,X,X,X,X
50077,S92000003,P,1,1,6,2,2,1,1,1,1,2,7,4,1,4
50078,S92000003,P,4,2,4,4,2,1,2,1,2,1,2,7,3,1
50079,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
50080,S92000003,P,1,2,6,2,2,1,2,1,1,1,2,11,1,1
50081,S92000003,P,1,2,6,2,2,1,1,1,1,1,2,8,3,1
50082,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
50083,S92000003,P,1,1,7,2,2,1,3,1,2,5,8,4,X,3
50084,S92000003,P,1,2,7,2,2,1,1,1,9,5,7,4,X,3
50085,S92000003,P,1,2,3,2,2,2,1,1,2,7,1,4,X,2
50086,S92000003,P,0,1,7,5,2,1,2,1,2,5,5,3,X,3
50087,S92000003,P,1,1,4,2,2,1,1,1,2,2,8,3,4,3
50088,S92000003,P,4,1,1,1,1,1,1,1,2,X,X,X,X,X
50089,S92000003,P,4,1,1,1,1,1,1,1,9,X,X,X,X,X
50090,S92000003,P,1,2,4,2,2,1,1,1,2,1,7,4,2,3
50091,S92000003,P,1,2,3,1,2,1,1,1,2,1,4,2,3,4
50092,S92000003,P,0,1,3,1,2,1,5,1,2,8,5,5,X,4
50093,S92000003,P,1,1,6,2,2,1,4,1,2,7,9,2,X,4
50094,S92000003,P,2,1,3,1,2,1,1,1,1,1,4,8,3,2
50095,S92000003,P,2,1,3,1,2,1,1,1,2,1,4,4,3,4
50096,S92000003,P,0,1,6,4,2,1,5,1,2,8,6,11,X,4
50097,S92000003,P,1,2,2,1,2,1,1,1,2,1,4,9,3,4
50098,S92000003,P,0,1,3,1,2,1,3,1,2,1,4,7,3,2
50099,S92000003,P,4,1,1,1,2,1,1,1,2,X,X,X,X,X
50100,S92000003,P,4,2,5,4,2,1,1,1,1,1,2,11,3,2
50101,S92000003,P,4,1,1,1,2,1,1,1,1,X,X,X,X,X
50102,S92000003,P,1,2,6,2,2,1,2,1,2,8,6,8,X,2
50103,S92000003,P,2,2,3,1,2,1,2,1,2,1,6,5,2,4
50104,S92000003,P,1,1,4,2,2,1,1,1,1,1,1,4,4,2
50105,S92000003,P,1,1,1,1,1,2,1,3,2,X,X,X,X,X
50106,S92000003,P,4,1,1,1,1,1,2,1,1,X,X,X,X,X
50107,S92000003,P,1,1,5,2,2,1,2,1,2,2,1,2,4,2
50108,S92000003,P,1,1,4,2,2,1,1,1,9,2,8,6,3,3
50109,S92000003,P,1,1,7,2,2,1,4,1,2,5,1,2,X,2
50110,S92000003,P,2,2,4,1,2,1,1,1,2,1,4,4,4,2
50111,S92000003,P,1,1,1,1,2,1,1,1,2,X,X,X,X,X
50112,S92000003,C,X,2,8,5,2,1,2,1,2,5,4,6,X,X
50113,S92000003,P,2,2,1,1,2,1,1,1,2,X,X,X,X,X
50114,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
50115,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
50116,S92000003,P,1,2,6,2,2,1,2,1,2,5,7,8,X,4
50117,S92000003,P,1,2,1,1,2,1,1,1,2,X,X,X,X,X
50118,S92000003,P,1,2,7,2,2,1,1,1,2,5,2,10,X,1
50119,S92000003,P,1,2,5,2,2,1,2,1,2,1,2,11,3,3
50120,S92000003,P,1,1,7,2,2,1,1,1,2,5,2,6,X,2
50121,S92000003,P,1,1,8,2,2,1,1,1,1,5,8,2,X,4
50122,S92000003,P,4,2,5,3,2,1,4,1,2,8,9,2,X,4
50123,S92000003,P,2,2,5,1,2,1,1,1,2,1,1,11,3,1
50124,S92000003,P,4,2,1,1,1,1,2,1,1,X,X,X,X,X
50125,S92000003,P,2,2,1,1,1,1,1,1,2,X,X,X,X,X
50126,S92000003,P,1,2,7,2,2,1,2,1,2,5,4,11,X,1
50127,S92000003,P,1,1,5,2,2,1,1,1,1,1,8,6,4,3
50128,S92000003,P,4,2,4,5,2,1,1,1,2,1,6,11,2,3
50129,S92000003,P,1,2,5,2,2,1,1,1,2,1,8,10,3,3
50130,S92000003,P,0,1,6,4,2,1,4,1,2,5,8,6,X,3
50131,S92000003,P,1,1,3,2,2,1,3,1,2,7,5,4,X,2
50132,S92000003,P,1,1,1,1,2,1,1,1,9,X,X,X,X,X
50133,S92000003,P,0,1,6,1,2,1,4,1,1,5,3,3,X,2
50134,S92000003,P,1,1,7,2,2,1,2,1,1,5,5,2,X,3
50135,S92000003,P,2,1,4,1,2,1,2,1,2,1,8,6,4,3
50136,S92000003,P,0,1,8,5,2,1,1,1,2,5,5,3,X,3
50137,S92000003,P,2,2,8,1,2,1,2,1,2,5,2,2,X,2
50138,S92000003,P,1,1,2,1,1,1,1,1,2,4,9,5,1,2
